"unique_route","statenum","Route","countrynum","x","y","SLOPE_Obs","SLOPE.STDERR_Obs","SLOPE_LogObs","SLOPE.STDERR_LogObs","SLOPE_Rare","SLOPE.STDERR_Rare","SLOPE_LogRare","SLOPE.STDERR_LogRare","SLOPE_Ab","SLOPE.STDERR_Ab","SLOPE_LogAb","SLOPE.STDERR_LogAb","SLOPE_Turn","SLOPE.STDERR_Turn","SLOPE_canopy.mean_400m","SLOPE.STDERR_canopy.mean_400m","SLOPE_canopy.lower_400m","SLOPE.STDERR_canopy.lower_400m","SLOPE_canopy.upper_400m","SLOPE.STDERR_canopy.upper_400m","SLOPE_crop.cci_400m","SLOPE.STDERR_crop.cci_400m","SLOPE_precip_400m","SLOPE.STDERR_precip_400m","SLOPE_temp_400m","SLOPE.STDERR_temp_400m","SLOPE_urban.gaia_400m","SLOPE.STDERR_urban.gaia_400m","SLOPE_perm.water_400m","SLOPE.STDERR_perm.water_400m","SLOPE_seas.water_400m","SLOPE.STDERR_seas.water_400m","SLOPE_water.total_400m","SLOPE.STDERR_water.total_400m","SLOPE_canopy.mean_20km","SLOPE.STDERR_canopy.mean_20km","SLOPE_canopy.lower_20km","SLOPE.STDERR_canopy.lower_20km","SLOPE_canopy.upper_20km","SLOPE.STDERR_canopy.upper_20km","SLOPE_crop.cci_20km","SLOPE.STDERR_crop.cci_20km","SLOPE_precip_20km","SLOPE.STDERR_precip_20km","SLOPE_temp_20km","SLOPE.STDERR_temp_20km","SLOPE_urban.gaia_20km","SLOPE.STDERR_urban.gaia_20km","SLOPE_perm.water_20km","SLOPE.STDERR_perm.water_20km","SLOPE_seas.water_20km","SLOPE.STDERR_seas.water_20km","SLOPE_water.total_20km","SLOPE.STDERR_water.total_20km","SLOPE_canopy.mean_40km","SLOPE.STDERR_canopy.mean_40km","SLOPE_canopy.lower_40km","SLOPE.STDERR_canopy.lower_40km","SLOPE_canopy.upper_40km","SLOPE.STDERR_canopy.upper_40km","SLOPE_crop.cci_40km","SLOPE.STDERR_crop.cci_40km","SLOPE_precip_40km","SLOPE.STDERR_precip_40km","SLOPE_temp_40km","SLOPE.STDERR_temp_40km","SLOPE_urban.gaia_40km","SLOPE.STDERR_urban.gaia_40km","SLOPE_perm.water_40km","SLOPE.STDERR_perm.water_40km","SLOPE_seas.water_40km","SLOPE.STDERR_seas.water_40km","SLOPE_water.total_40km","SLOPE.STDERR_water.total_40km"
"69_51",69,51,840,-2105090.552804,2540464.15595582,-0.466403162055321,0.100487248721421,-0.00890306746993465,0.00186100838898647,-0.283862876305031,0.0364445458573258,-0.0110000633580834,0.00144058636795172,1.88311688311674,1.26747206676351,0.00518876926673539,0.00350696614137136,0.00291972780049543,0.0015287696359769,-0.0163358499655992,0.00436240183190791,-0.0188686466452306,0.00440378341971126,-0.0151472649572647,0.0043294158030233,NA,NA,-0.635038930493342,0.720764926764465,0.0216162549549236,0.0323525821809578,NA,NA,0.1083902983941,0.0970307262328996,0.003286637,0.0008326715,0.1116769,0.09725148,-0.290987804503131,0.012649364347377,-0.309397203490706,0.0140488681952873,-0.274758724053724,0.0117324062753975,NA,NA,-0.780378593435243,0.731778456668825,0.0257487404360626,0.0335779051569941,7.14446408532541e-07,4.12485826287825e-07,0.302353854443925,0.259904617108874,6.65036041185182e-05,9.21411780681096e-05,0.302420358048043,0.259884796726572,-0.256420583870902,0.0130751694126214,-0.268173547008548,0.0128804518990891,-0.246021746031746,0.0133053855382138,0,0,-0.797527658619444,0.70200603488789,0.0263896072278298,0.0334233100093268,2.34875845098053e-07,1.35605632393502e-07,0.353643008699051,0.303803199334444,0.000113678449102109,0.000115807827201583,0.353756687148153,0.303778087884197
"69_52",69,52,840,-2035929.00644255,2597662.75771378,0.603825945385929,0.200050648498309,0.0154054746800615,0.00528997719073769,0.175276133265393,0.070981881314669,0.00850716515794661,0.00350043831961701,5.97765115074376,2.52345905176157,0.0141596314703513,0.00562413469375262,-0.00273684337978573,0.00209557880287324,-0.144724374239513,0.045485824214692,-0.146827723138847,0.0443437267997184,-0.141525451770451,0.0463439752240251,NA,NA,-0.55025673999334,0.481077475145138,0.0250863079574643,0.0321794645523221,NA,NA,0.228463577305383,0.195737206362037,0.0004330669,0.0007103738,0.2288966,0.1956459,-0.0997507264981468,0.0190230838907311,-0.103510966863506,0.0187027931047006,-0.095548492063492,0.0192609768968471,8.66598007344594e-07,7.91045999020256e-07,-0.673512362234322,0.570537417222527,0.0292387747722357,0.0320587623114669,0.00608460259276484,0.000815631437259675,0.205154967981694,0.175453039937832,0.00164328059649146,0.00114453521166741,0.206798248578186,0.175292220144661,-0.166277212598484,0.018820908115857,-0.170530616605616,0.0182822011855524,-0.161768577533577,0.0192400968213152,-1.67433078078899e-06,6.42869006318009e-07,-0.639703607013046,0.574026484828582,0.0228928867632092,0.0319326662188619,0.0193389334192087,0.00323028786956492,0.246550275340409,0.211178868389639,0.000761179093701958,0.00073034584392816,0.247311454434111,0.211062675003003
"69_57",69,57,840,-2283757.91915411,2466148.26370211,-0.571038748408217,0.204806474290893,-0.00969263697629595,0.00338289686405347,-0.0296575742842763,0.135675328718105,-6.19835292382888e-05,0.00624503879987016,-21.9243223576495,25.832527185305,-0.0266286576064059,0.0156229972373006,-0.001701470583925,0.00150074253844024,-0.378714195518767,0.0259426416310807,-0.410055643230098,0.0295592674924755,-0.350120946275945,0.023155896885806,-0.00029893826419881,2.73300385902358e-05,-1.4346303458972,1.28569494222256,0.0105540824201679,0.0238088783056222,0.105737093423128,0.0199044723101787,0.0731985691150536,0.0667423819393169,0.003505353,0.002260396,0.07670392,0.06691317,-0.545068671143601,0.0437369208927105,-0.408513968116163,0.0323553064783338,-0.371594963369963,0.0303021965264497,-8.64364449243487e-07,2.34841908833348e-06,-1.67128139327608,1.27282810268226,0.00657361219585821,0.0236846011829266,0.00647387102481114,0.00105793994831905,0.364982243204572,0.31349543265616,0.00038233908484754,0.000755030738483878,0.365364582289419,0.313338310356135,-0.884448671639997,0.0920583209819678,-0.548929914529912,0.0556873890122862,-0.529104316239315,0.0563174648454766,-2.95935728205075e-07,8.04037132305653e-07,-1.67880095652685,1.21139443006512,0.011286356292708,0.0251496850091641,0.00448077510868716,0.000846304061600256,0.386227778781814,0.331779096787929,0.000207468262315179,0.000452103775565843,0.38643524704413,0.331679495293076
"69_61",69,61,840,-1924127.09178904,2363121.75930846,-0.21300470403765,0.233067106771822,-0.00487027613960448,0.00548800426531634,-0.14426529111785,0.0769809618124195,-0.00625902123801229,0.00349746184989524,6.81541552332422,4.40737497065559,0.0110437216160083,0.00739771453877837,0.00094389430363698,0.00225483519516768,0,0,0,0,0,0,-1.78393035535891e-05,1.43720309213489e-05,-0.166758510587347,0.409750032954354,0.0243811516599103,0.0357123972761057,NA,NA,0.126480706522524,0.110241414629227,-0.01248088,0.01356226,0.1139998,0.1059899,-0.00112159388083174,6.5629823240062e-05,-0.00102444886371943,5.25646445277974e-05,-0.00113150854700854,6.81184237731011e-05,-6.04255079958424e-06,2.25105027880218e-06,-0.180944114126766,0.429907180834574,0.0249184726910552,0.0352999894630883,NA,NA,0.0930209048074166,0.083492145408319,-0.0317944362105652,0.0139039939624712,0.0612264685968514,0.083387235313726,-0.0225784963389221,0.00103315714780706,-0.0225494719169718,0.00105575306253682,-0.0223928351648351,0.00101190948473773,7.96480619830929e-06,9.95910553935684e-07,-0.217017698789755,0.462537936262072,0.0241486067647733,0.0350361094050213,0.000810746424010412,0.000292407289079907,0.0892926292300937,0.0856680885911536,-0.0169387436894926,0.00914876331454672,0.072353885540601,0.0847732328187015
"69_8",69,8,840,-1611845.06233131,2688546.25466013,0.0232469873802071,0.0946989912677654,0.000614445660851528,0.00261043751620898,-0.0635140736127586,0.0398681771712309,-0.00310157180879578,0.00196035356585667,-0.230667046209306,1.45416919127652,-0.00075485675643256,0.00463429513163934,0.001853545998359,0.00183607713357565,-0.00190131825822381,0.000226705548793864,-0.00153049235848265,0.000200259878636953,-0.0019026391941392,0.000226823868106878,-0.00022770336757016,2.27315787089074e-05,-0.140964853493931,0.474122300316837,0.0191441845246576,0.0318047910203673,NA,NA,-5.88723130567102e-05,1.88486052371997e-05,-0.0007789532,0.000380648,-0.0009442702,0.0004001793,-0.061490656620539,0.00546673002356113,-0.0609303332913756,0.0053785332349729,-0.0612265384615385,0.00547305926826728,-6.34228311982776e-06,7.88506828862977e-06,-0.220578257753495,0.485850391030745,0.025736082931406,0.0326029827225108,0,0,0.0893358559157707,0.0764230632821314,-0.000576850227983237,0.000234189171666601,0.0887590056877874,0.0764556480103837,-0.10519672866642,0.00614048572569562,-0.105638247863247,0.00604740998738962,-0.103945714285714,0.00617439452049644,6.35085312659163e-06,1.40679516234112e-05,-0.2602400418512,0.495213798799499,0.0263991127874126,0.0319879920508272,0.000664764591759159,3.14059934583213e-05,0.128804918533655,0.110428480360736,-0.000187458935155795,0.000231643828510792,0.128617459598499,0.110430986894463
"69_9",69,9,840,-2173156.92614999,2725739.45103524,0.200539385304286,0.0948066294182318,0.00493928648370759,0.0022116149896147,0.0417107088639953,0.0379516372048291,0.00194629298046737,0.00166239290262829,1.84197537146324,1.63044994060369,0.00502801444576442,0.00392646481182363,0.000374521413819132,0.00093941845896206,-0.308514578242449,0.0372093123197396,-0.319658797349745,0.0369006745213819,-0.299012814407815,0.037411029629716,NA,NA,-0.766941541115877,0.843373562769004,-0.030910103669577,0.0228086557677898,6.10188397960877e-05,1.174308119397e-05,4.8889567268206e-20,2.08587340229105e-05,-9.544409e-05,5.374517e-05,-0.0001096464,4.645695e-05,-0.46637801465609,0.0371043141742572,-0.466577120932971,0.0344736317600862,-0.4181018009768,0.0356065942658557,2.26825044343292e-06,2.78843939832209e-07,-0.907059044426687,0.875344102398958,-0.0221269956341958,0.0226709200610913,0.0126573133106641,0.00176995758666346,0.411632926886529,0.354162431070759,0.00019243687252225,0.00033769827295532,0.411825363759051,0.354055617901366,-0.46629374808709,0.0333137680290746,-0.372376190476191,0.0248182618464066,-0.33656633089133,0.0256031527183787,9.00431879872554e-06,3.94709534883525e-06,-0.867301654073357,0.815789871396108,-0.00974501566107064,0.0232589809368475,0.0119893701595613,0.00131176514106506,0.416740155267321,0.357602157588998,0.00038380362876938,0.000179350942523598,0.41712395889609,0.357542181158425
"7_10",7,10,840,426074.163627272,1222455.40563841,-0.0238095238095244,0.102608887057539,-0.000224233832325623,0.0018435654280566,0.234656946319734,0.0570206238766543,0.0113330143807307,0.00293125846062358,-18.5415140415141,4.77166424892248,-0.0175252368492854,0.00460237710092046,-0.00177358738983588,0.0017596688043628,-0.0424122129435959,0.00211281337629175,-0.042217518155892,0.00220932801299798,-0.0422509462759463,0.00209167609403926,-0.000719149024233769,9.16030897648336e-05,-0.641700768665808,1.14140108366885,0.0293843210110378,0.0224036279364662,0.000687234974239196,5.7555174210742e-05,0.171521277958348,0.108701532380666,-0.07738552,0.02393579,0.09413576,0.105633,-0.0719839777609524,0.00377830271664357,-0.0738553020006518,0.00411030691406104,-0.0706983455433457,0.00359980073466606,-0.000162873707621004,3.35886359154609e-05,-0.24957388429701,1.09551520814367,0.0301163332393328,0.0223660802547726,0.00705453732981041,0.000698949649527642,0.218743531581134,0.173313475291088,-0.000996267498424478,0.0257762847592859,0.217747264082709,0.169687045474305,-0.10945669714264,0.00431707478621152,-0.113051324786325,0.00465365042579653,-0.106384902319902,0.00409489971772351,-0.000264688156158373,3.74410861035278e-05,0.11359945441685,1.02683106815385,0.0312786184932128,0.0223919479849614,0.0060581073913056,0.000613142109677238,0.206286361713678,0.171429044157869,0.00430358957499783,0.0198079122895355,0.210589951288676,0.167831654212766
"7_109",7,109,840,405002.359771009,1296213.79655058,0.302564102564102,0.0918316308961593,0.00838237143347125,0.00250069961177021,0.145521526399098,0.0224607772403465,0.0126477111170065,0.00193232181856983,-15.1042735042735,5.1748218342652,-0.0123191210269385,0.00405135455938696,-0.00203925817110309,0.00140442162839749,-0.00111774792632623,0.000117935399135948,-0.00096701262035554,0.000111419528161133,-0.00109656227106227,0.000119473834678178,-0.000232374064149764,0.000170590172137236,1.20079277820749,1.08479526578885,0.0492753651194601,0.0241114593191401,0.000124751898617969,3.24586941860388e-05,0.214146244302483,0.127015391081452,0.03023768,0.01606804,0.2443839,0.1238691,-0.0212226142927555,0.00122587073109193,-0.0212591137161639,0.00124344857842433,-0.0208741575091574,0.00120872650552915,-0.000417505206056464,6.07060311638464e-05,1.19102566062461,1.05043988934394,0.0471749497502787,0.0239202532805158,0.0141512993574464,0.00170851933548532,0.158113759800391,0.109258088593077,0.049057206018898,0.0307398340277466,0.207170965819289,0.107762974660456,-0.0328113681242529,0.00165398089118239,-0.0328585897435901,0.00164790213584467,-0.0323601098901098,0.00164856516762131,-0.000538036063475164,6.41087188974752e-05,1.27482023021769,1.01950282504367,0.0461757405431553,0.0237097075781728,0.0122773831162358,0.00112762684244244,0.138916339032052,0.10347504749033,0.0737490166130867,0.0328712134429232,0.212665355645139,0.101511121456178
"7_111",7,111,840,294370.941118266,1285898.60686956,0.327228327228327,0.0851808583867876,0.0055290954029442,0.00144053044960081,0.0462893501198079,0.0257526048631059,0.00160204266313627,0.000905836253188562,7.89133089133088,1.41410475214756,0.01594752206443,0.00274100088907068,-0.000425474334986821,0.00101219678351181,-0.778521422430737,0.0362582671370784,-0.804235743062566,0.0353362066455483,-0.754607399267398,0.0371519418893173,NA,NA,0.599765400875495,1.14075233256504,0.0496303376324861,0.0234615542481753,0.00746991337774008,0.000988785732795109,0.0485812181019718,0.0401875973362056,-0.000266397,0.0007922737,0.04831482,0.04012714,-0.684796591692597,0.0442747702526757,-0.709735843030233,0.0438777189663576,-0.66341144078144,0.0446658298009996,-0.000110629590300115,8.25595379217928e-06,0.617504386215971,1.12717500152355,0.0458686531171403,0.0234063290782901,0.0449796120030609,0.00332447462155792,0.141279791980767,0.118081157135623,0.000334072260418406,0.00103591784918104,0.141613864241185,0.117996233207348,-0.697960550748497,0.0466276502578734,-0.724148162393162,0.0461652515428146,-0.675356459096458,0.0471057936762053,-7.45813849247972e-05,4.36459045272396e-06,0.657623125148226,1.12098979738091,0.0496575562687566,0.0233109345233997,0.0570954068342794,0.00427744014036486,0.204589768281787,0.173985011767698,0.00410831950976335,0.00325640418180463,0.208698087791551,0.173428577378237
"7_117",7,117,840,526874.124584228,1403632.62692093,0.219156484036267,0.112981439833467,0.00509997483632505,0.00269976786981077,0.125856995848216,0.0436446343108611,0.00690593985260248,0.00229819756574221,-18.4870581686613,7.95048540300388,-0.0267418812775905,0.00926267951592903,-0.00217413998577894,0.00193986866537733,-0.00286841335551559,0.000385641647892371,-0.00269480402852998,0.000394488026250349,-0.00287094261294261,0.000401409583856669,-0.000182079129447551,7.49061962700341e-05,0.777373476870046,1.10656008997623,0.0669568242629035,0.0231919454966013,0.047595472292936,0.00621338637942258,0.0283139655576226,0.0235252344950278,0.002869521,0.001313402,0.03118349,0.02319961,-0.0137823888442784,0.000798988388328991,-0.0132427609084436,0.000872453850790315,-0.0137167032967034,0.00078364523037855,-0.000258188646708311,1.95101966718721e-05,0.716938029156991,1.05935880710935,0.0646094380064218,0.0232176094304809,0.0162287380894682,0.00173014031843861,0.235068553340264,0.198620602456322,0.0460986152042911,0.0653070800433891,0.281167168544555,0.199716362982998,-0.0202377742907503,0.000666428262110156,-0.0196596275946276,0.000721940586060246,-0.0201353846153847,0.000644599234149079,-0.00024990000705056,2.24902603917392e-05,0.664597751234934,0.990429565826656,0.0597347440942438,0.0232211156056463,0.0521290182117688,0.0050703537115508,0.201349848441765,0.171222944849838,0.0551401463270773,0.0542877339934967,0.256489994768843,0.170812602517093
"7_13",7,13,840,247778.082798775,1236800.01335111,-0.612101499652403,0.124435976704798,-0.0115090783629966,0.00243265194988669,-0.117199570440814,0.0377682020856023,-0.00451160326616003,0.00144436858997104,-9.66652597080147,1.7415645537709,-0.0188171981598185,0.00349223926744739,0.00432404298347889,0.00133050198932494,-0.955381945785819,0.0920110502928201,-0.992977114000041,0.0920122623458233,-0.920880641025639,0.0918802964365522,NA,NA,0.0180041543226914,1.39711467693678,0.0536868271175792,0.0228679646265606,0.000172904520810566,9.98264716340837e-05,0.0345433573688079,0.0300169052665144,0.0006840503,0.0001829865,0.03522741,0.03002701,-0.811506427930353,0.0519028888882373,-0.847343923638499,0.0509634232562117,-0.780337442002439,0.0527731370021981,-2.76634323715819e-05,1.84046382362279e-06,0.0819291253246166,1.29076208768991,0.0531999855654418,0.0227319421192322,0.00989462660059608,0.00117629243384881,0.215745002995951,0.18631597585161,0.00426242933358759,0.00137063013274959,0.220007432329539,0.186087780010195,-0.761989555132595,0.0417659146928105,-0.795373168498167,0.0409336329969008,-0.733846794871793,0.0426192219853794,-1.98626726836639e-05,1.49067961154354e-06,0.300878787032043,1.23960139121396,0.0512905422972752,0.0226504965270744,0.0153162214301647,0.00152113971667722,0.229914986523252,0.197770119145699,0.00240370501260597,0.0011761443585503,0.232318691535858,0.197623368920764
"7_15",7,15,840,193092.457835285,1325487.84850831,-0.0827350427350429,0.0972767230852985,-0.00215547796185849,0.00249393685340996,-0.0761311085574539,0.0397779412772661,-0.003475350039648,0.00184050064974883,1.50598290598291,1.34078656858388,0.00392268550117031,0.00359460222394556,-0.00119194556815364,0.0013329104017631,-0.262462930344111,0.0109677701981362,-0.2717807637131,0.0108648602234206,-0.25718125152625,0.0110677914831752,NA,NA,-0.804109343398587,1.13715262867298,0.0519571583209965,0.0236070861205437,NA,NA,NA,NA,NA,NA,NA,NA,-0.303903236440339,0.0102931308073915,-0.314021011898076,0.0100630219083933,-0.296460238095237,0.0105693480930091,-3.66591914693696e-05,4.43210902964652e-06,-0.542208084397142,1.09232679152189,0.0523703216583816,0.0237132382253039,0.00360201619361764,0.000393369432789514,0.196982507268792,0.169206060768626,0.00496174944811031,0.00329610262550289,0.201944256716902,0.168668408553871,-0.277972345116368,0.0100133253381088,-0.287489059829058,0.00978387476734705,-0.270949938949939,0.0102601691086962,-3.13705112027785e-05,2.86576362791349e-06,-0.406021472649519,1.06468477127465,0.0572669719017874,0.0235747630872365,0.00554652313208419,0.000468582102428083,0.141312347460399,0.120919979890172,0.00298128892379786,0.00225583550022457,0.144293636384197,0.120610208482713
"7_19",7,19,840,416286.438614791,1429160.373537,0.461538461538461,0.17810073667347,0.00878455046318667,0.00323774829418511,0.0892329656983551,0.0605330694875003,0.00383477663627001,0.00238445366915327,5.33089133089131,3.93046808027294,0.0070013291032374,0.00458981985534623,-0.00099242481910127,0.00191553442636322,-0.0701295179121171,0.00214130088586691,-0.0662655958682681,0.00200647570260482,-0.0690894566544565,0.00228756889372408,2.20995696108819e-05,3.96053226282257e-05,2.04193867459356,1.00734507536296,0.0392735349613376,0.0227261040150351,0.00840918335036957,0.000933291768200865,0.0613984751774595,0.0504002559522931,0.005115899,0.002309242,0.06651437,0.05004806,-0.0904015410339993,0.00265969841444401,-0.0903252518899273,0.0026141531589559,-0.0893596947496948,0.00269541955165998,-0.000507000155331196,4.39142050593992e-05,2.07589914191952,1.00366803517616,0.0393607419055833,0.0228906564767751,0.0195340205504635,0.00213780310609512,0.0948614822499841,0.0782731581264505,0.220616161582523,0.0743784262772246,0.315477643832507,0.107895660954057,-0.099612531666241,0.00330481367252299,-0.100266434676434,0.00315686935215283,-0.0982161904761902,0.00338142108405716,-0.000265126933639256,3.72887793871081e-05,2.02938455282572,0.981808220328424,0.0424174467293362,0.0229017053162825,0.0129308730732201,0.00122901115476593,0.100819670346526,0.0831825857624491,0.160659348156324,0.0490178656648775,0.261479018502851,0.0924096650942964
"7_2",7,2,840,426219.022291293,1122579.30475406,0.368918145392101,0.138610438904251,0.0075679788160103,0.00286676330014551,0.159320210077782,0.0646589737009651,0.00803255823206175,0.00323406115928647,3.83257012020604,5.28159253233792,0.00291845650888619,0.0052100499924059,0.00148285715384308,0.00249950248060133,-0.0167439112654722,0.0161466962090843,-0.0144374101403516,0.0163164289707657,-0.0180815445665448,0.0159201171809253,-0.00258571417601067,0.000142777191680224,0.594763786748401,1.08064257152387,0.0164451204937214,0.0209493409364848,0.00013495541828348,2.52821848173579e-05,-0.0282811228395151,0.0120569704869842,-0.05769719,0.02402452,-0.08597831,0.02514912,-0.142692871219592,0.0210465314198892,-0.148513323448438,0.0208282792122299,-0.136895836385836,0.0212053574456948,-0.00119559614138696,8.81428114363356e-05,0.371681625541293,1.03075176888945,0.0186282266758323,0.0210295022256164,0.00456546401435733,0.000511236474745654,0.200583718612062,0.174184456149298,0.0666132595457435,0.0356701637566678,0.267196978157806,0.167195452685626,-0.262281395827249,0.0310808083622733,-0.273797551892551,0.0307263303787774,-0.251507393162393,0.0313780434070868,-0.000784196433586101,5.58965873112561e-05,0.142434814620237,0.989959929229281,0.0242379149795834,0.0211016550121165,0.0107379145893602,0.00136023539900926,0.225561547593116,0.196817668870252,0.0338004137151614,0.0219083440623585,0.259361961308277,0.190886579966747
"7_20",7,20,840,299801.12007044,1393911.72662593,0.325396825396826,0.119508536573904,0.00621813924424634,0.00231354119708136,0.0187887802319714,0.0353891246505836,0.000778156086926574,0.0012878626508487,2.79731379731383,2.1846434186017,0.00866166477506716,0.00533002132883776,-0.00349328146277931,0.00183615991682094,-0.521342565499282,0.0199044026078162,-0.540595219101557,0.0206485649701058,-0.503380830280829,0.0195366277877842,-0.000249551680678692,2.67302742349422e-05,2.31108566879969,1.11216703883551,0.0542239706085539,0.0223004650245178,0.00104935608022818,0.000222973076489485,0.0897346252342388,0.0733455546472664,0.003932419,0.0004265797,0.09366704,0.07332158,-0.406460749383505,0.0128945299510459,-0.417552749584824,0.0129149020796836,-0.397282954822954,0.0130072411809217,5.55059820082015e-05,1.62523494321002e-05,1.57325248590804,1.09810445595297,0.0574741997496177,0.0224265098012231,0.0032531675046395,0.000177341701370032,0.0815308132010096,0.0677372717213596,0.00395438369505886,0.00103920205304834,0.0854851968960684,0.067529467066041,-0.2958837661248,0.00930359176295047,-0.302712887667887,0.00927963433078531,-0.290061532356532,0.00941260682866069,-4.46824284916782e-06,1.28730334992731e-05,1.18518971601239,1.07269032761104,0.0607650116048631,0.0227611809346697,0.00894011512658762,0.000644462404817023,0.208970395694513,0.177253637073642,0.00886200287667826,0.00580579847261107,0.217832398571191,0.175926559680901
"7_21",7,21,840,332003.647517463,1390853.73765922,0.202597402597407,0.144874016465058,0.00348188768711964,0.00235426367157482,0.0826619115732507,0.0401095152224654,0.00278955613125605,0.00133778281909374,1.36623376623372,3.50389424602639,0.00311384747042979,0.0062756939015911,0.00131972030585296,0.00197888180048627,-0.23074076823979,0.0124808629746035,-0.230374236094936,0.0121548858023297,-0.229354218559218,0.0124598734399908,-0.000216014407121313,2.93258308739563e-05,1.59728244539144,1.14551039021334,0.0541854035795274,0.0225157523580616,0.0487377920232601,0.00219228675309257,0.130869573558799,0.102435964095885,0.02239893,0.006030124,0.1532685,0.1017098,-0.354326632537648,0.0147835121789608,-0.360749751248639,0.0143597650259712,-0.347316971916971,0.0150285577721598,-2.95914100678511e-05,4.04518722306689e-06,1.61113108676175,1.07874606242706,0.0547231887667421,0.0225613283948304,0.0133327334290781,0.000737515427600814,0.266348634888801,0.22339464657475,0.00991545998420135,0.00284858615186617,0.276264094873002,0.223005042788225,-0.328319787635354,0.013310097937181,-0.335458345543345,0.0130229600233255,-0.321423803418803,0.0135267901196581,-2.8718695097525e-05,7.27356594765795e-06,1.4817990248238,1.07208474907645,0.0544772559552408,0.0227137298774356,0.00938149420104554,0.000461283765732091,0.227029093924325,0.192182082159627,0.0101723690504634,0.00398638542170799,0.237201462974788,0.19123361069102
"7_22",7,22,840,224929.912552729,1380994.34287917,0.214186696741149,0.087247281969949,0.0035814799715154,0.00146036805104728,0.124812086613077,0.028644063144502,0.00446512693457775,0.00106403957703393,1.95354902375429,3.12007875801303,0.00401686723693226,0.00448009285441887,-0.00335971972590686,0.000971929837715553,-0.11888690521111,0.00402006717054494,-0.119681542142237,0.00433307561182365,-0.11671771062271,0.00384438147793104,-0.000475206519162563,5.03216161440067e-05,0.405811712827587,1.15675032002949,0.0657429542390615,0.0253864895113955,0.139425311821447,0.0156387396987551,0.0464082608247422,0.0377701816980244,-1.012504e-05,0.002604698,0.04639814,0.03794904,-0.211860427591716,0.00603861337523614,-0.216176429533217,0.00567846068186041,-0.20796799145299,0.00626908645392893,-6.27481468342881e-05,1.09608562808368e-05,0.383428629669229,1.13119456405903,0.0665168248384566,0.024796703378918,0.0126149266357871,0.00179050977826154,0.23744220290842,0.212735178068642,0.00205513499700487,0.00338394881095908,0.239497337905425,0.21270712823831,-0.196880228266656,0.00551431086161099,-0.202246294261294,0.00546946648087942,-0.192872307692307,0.00563031830145623,-5.6206189076981e-05,6.11793596077715e-06,0.176100344410067,1.11656238604665,0.0648271856392149,0.024172491745848,0.0130144698412002,0.00157356375545732,0.255703093199526,0.222803724901221,0.000811219204958946,0.00286937825962318,0.256514312404485,0.222421454714293
"7_23",7,23,840,261663.268876283,1427627.85778275,-0.804102564102564,0.10391081663062,-0.0158225697389747,0.00205985650313967,-0.191639085689468,0.0315356256110183,-0.0074002868411585,0.00120885641082537,-5.84444444444445,1.36134001841027,-0.0141012454473425,0.00347768962047228,0.00396925202506297,0.00121782631517602,-0.254936053290372,0.0120221375984798,-0.262889098572504,0.012652112252243,-0.249631428571428,0.0118333784947439,0.000490879678696933,4.16454776614705e-05,1.61050295287639,1.14205734567571,0.0600225139992271,0.0231167618695414,0.00221914361794146,0.000301461117746089,NA,NA,-3.779653e-05,1.756182e-05,-3.779653e-05,1.756182e-05,-0.181584826062597,0.00620458081593329,-0.188185693443461,0.00661672542430654,-0.178513644688644,0.0061751684271238,7.93061341866136e-05,6.12463721037499e-06,0.635769401010081,1.12973130609443,0.0608497866284024,0.0233036744148008,0.000820121839419159,6.39047428175451e-05,0.0147867557772112,0.0126874818184862,0.000330369968375086,0.000477242178567834,0.0151171257455862,0.0127043065719798,-0.200867177165205,0.00613448470770121,-0.206885976800976,0.00634161019125295,-0.197305927960928,0.00618894563612297,0.000134940475237101,1.03450574925628e-05,0.558687839654289,1.13301431336363,0.059513934696593,0.0235027650163778,0.00492026850270995,0.000602539170777988,0.0192730397344935,0.0165080385868232,0.000732679580483412,0.000385184442065001,0.0200057193149769,0.0165086136918027
"7_24",7,24,840,145464.118561167,1378182.14883302,-0.130647130647131,0.137056684549316,-0.00225258898643403,0.00258918161753993,-0.0268407801321465,0.042228705223131,-0.00147513314422825,0.00206518422611824,-8.47496947496946,4.04123936469686,-0.00962954551209914,0.00464424445864372,0.0023579159426791,0.00152338181231809,-0.0251390435078552,0.00126990944930534,-0.023929413356317,0.00127528485590128,-0.0250760989010987,0.00126104904669906,-0.000320262615344583,4.53974212675456e-05,0.124790068985832,1.21646021786127,0.0684351613284098,0.0227081746021223,0.737821497780206,0.135231833765668,0.152000819873372,0.131950868772967,0.0001180372,0.001338269,0.1521189,0.1317427,-0.0599805161106636,0.00214497429305436,-0.0596555086851363,0.00192052044102344,-0.0593979792429794,0.00220226116015417,-0.000153495524604861,1.23788323157105e-05,-0.280927104741778,1.188748747257,0.0648968258165513,0.0226305264979369,0.100184097749585,0.0112409486224927,0.157960321993359,0.135945024429672,-0.00845360134880259,0.00653125670245661,0.149506720644557,0.135021321048658,-0.0935059530542401,0.00215211605788241,-0.0936669902319902,0.00190852489811559,-0.0923802258852255,0.00226496808788723,-8.60523343122866e-05,7.92481034580728e-06,-0.348118438539339,1.15335903907346,0.0611965004437852,0.0227151902940095,0.0434289756785651,0.00447808127546078,0.191829985975313,0.163514490207527,-0.00559564362198735,0.004461358526357,0.186234342353325,0.1629670087976
